Business_Partner_Branch,ChemistCode,ChemistName,Forecast_Month,Predicted_Sale_Units,Target_Sales,Performance_Status,Latest_Observed_Sales
Branch_A,C00103,Pharmacy_00103,2026-06-01,19.5,20.53,Underperforming,9.0
Branch_A,C00104,Pharmacy_00104,2026-04-01,17.67,15.77,Overperforming,19.0
Branch_A,C00104,Pharmacy_00104,2026-05-01,19.33,15.77,Overperforming,19.0
Branch_A,C00104,Pharmacy_00104,2026-06-01,21.0,15.77,Overperforming,19.0
Branch_A,C00105,Pharmacy_00105,2026-04-01,11.72,15.4,Underperforming,16.0
Branch_A,C00105,Pharmacy_00105,2026-05-01,11.89,15.4,Underperforming,16.0
Branch_A,C00105,Pharmacy_00105,2026-06-01,12.06,15.4,Underperforming,16.0
Branch_A,C00106,Pharmacy_00106,2026-04-01,2.06,1.83,Overperforming,3.0
Branch_A,C00106,Pharmacy_00106,2026-05-01,2.36,1.83,Overperforming,3.0
Branch_A,C00106,Pharmacy_00106,2026-06-01,2.66,1.83,Overperforming,3.0
Branch_A,C00107,Pharmacy_00107,2026-04-01,7.72,13.2,Underperforming,7.0
Branch_A,C00107,Pharmacy_00107,2026-05-01,5.56,13.2,Underperforming,7.0
Branch_A,C00107,Pharmacy_00107,2026-06-01,3.39,13.2,Underperforming,7.0
Branch_A,C00108,Pharmacy_00108,2026-04-01,17.03,13.93,Overperforming,19.0
Branch_A,C00108,Pharmacy_00108,2026-05-01,18.68,13.93,Overperforming,19.0
Branch_A,C00108,Pharmacy_00108,2026-06-01,20.33,13.93,Overperforming,19.0
Branch_A,C00109,Pharmacy_00109,2026-04-01,6.86,7.33,Underperforming,4.0
Branch_A,C00109,Pharmacy_00109,2026-05-01,7.28,7.33,Underperforming,4.0
Branch_A,C00109,Pharmacy_00109,2026-06-01,7.69,7.33,Overperforming,4.0
Branch_A,C00110,Pharmacy_00110,2026-04-01,4.81,5.5,Underperforming,3.0
Branch_A,C00110,Pharmacy_00110,2026-05-01,4.52,5.5,Underperforming,3.0
Branch_A,C00110,Pharmacy_00110,2026-06-01,4.24,5.5,Underperforming,3.0
Branch_A,C00111,Pharmacy_00111,2026-04-01,0.5,0.0,Overperforming,0.0
Branch_A,C00111,Pharmacy_00111,2026-05-01,0.4,0.0,Overperforming,0.0
Branch_A,C00111,Pharmacy_00111,2026-06-01,0.3,0.0,Overperforming,0.0
Branch_A,C00112,Pharmacy_00112,2026-04-01,47.25,45.47,Overperforming,37.0
Branch_A,C00112,Pharmacy_00112,2026-05-01,47.63,45.47,Overperforming,37.0
Branch_A,C00112,Pharmacy_00112,2026-06-01,48.02,45.47,Overperforming,37.0
Branch_A,C00113,Pharmacy_00113,2026-04-01,5.39,0.0,Overperforming,0.0
Branch_A,C00113,Pharmacy_00113,2026-05-01,5.69,0.0,Overperforming,0.0
Branch_A,C00113,Pharmacy_00113,2026-06-01,5.99,0.0,Overperforming,0.0
Branch_A,C00114,Pharmacy_00114,2026-04-01,9.39,10.27,Underperforming,5.0
Branch_A,C00114,Pharmacy_00114,2026-05-01,9.02,10.27,Underperforming,5.0
Branch_A,C00114,Pharmacy_00114,2026-06-01,8.66,10.27,Underperforming,5.0
Branch_A,C00115,Pharmacy_00115,2026-04-01,32.94,30.43,Overperforming,32.0
Branch_A,C00115,Pharmacy_00115,2026-05-01,34.04,30.43,Overperforming,32.0
Branch_A,C00115,Pharmacy_00115,2026-06-01,35.14,30.43,Overperforming,32.0
Branch_A,C00116,Pharmacy_00116,2026-04-01,58.72,84.7,Underperforming,86.0
Branch_A,C00116,Pharmacy_00116,2026-05-01,51.29,84.7,Underperforming,86.0
Branch_A,C00116,Pharmacy_00116,2026-06-01,43.86,84.7,Underperforming,86.0
Branch_A,C00117,Pharmacy_00117,2026-04-01,288.53,288.57,Underperforming,181.0
Branch_A,C00117,Pharmacy_00117,2026-05-01,295.94,288.57,Overperforming,181.0
Branch_A,C00117,Pharmacy_00117,2026-06-01,303.36,288.57,Overperforming,181.0
Branch_A,C00118,Pharmacy_00118,2026-04-01,114.86,140.07,Underperforming,110.0
Branch_A,C00118,Pharmacy_00118,2026-05-01,115.01,140.07,Underperforming,110.0
Branch_A,C00118,Pharmacy_00118,2026-06-01,115.16,140.07,Underperforming,110.0
Branch_A,C00119,Pharmacy_00119,2026-04-01,55.58,63.8,Underperforming,54.0
Branch_A,C00119,Pharmacy_00119,2026-05-01,54.77,63.8,Underperforming,54.0
Branch_A,C00119,Pharmacy_00119,2026-06-01,53.95,63.8,Underperforming,54.0
Branch_A,C00120,Pharmacy_00120,2026-04-01,33.11,29.7,Overperforming,27.0
Branch_A,C00120,Pharmacy_00120,2026-05-01,35.31,29.7,Overperforming,27.0
Branch_A,C00120,Pharmacy_00120,2026-06-01,37.51,29.7,Overperforming,27.0
Branch_A,C00121,Pharmacy_00121,2026-04-01,0.0,26.03,Underperforming,15.0
Branch_A,C00121,Pharmacy_00121,2026-05-01,0.0,26.03,Underperforming,15.0
Branch_A,C00121,Pharmacy_00121,2026-06-01,0.0,26.03,Underperforming,15.0
Branch_A,C00122,Pharmacy_00122,2026-04-01,105.22,156.93,Underperforming,185.0
Branch_A,C00122,Pharmacy_00122,2026-05-01,68.16,156.93,Underperforming,185.0
Branch_A,C00122,Pharmacy_00122,2026-06-01,31.09,156.93,Underperforming,185.0
Branch_A,C00123,Pharmacy_00123,2026-04-01,0.0,-1.83,Overperforming,-5.0
Branch_A,C00123,Pharmacy_00123,2026-05-01,0.0,-1.83,Overperforming,-5.0
Branch_A,C00123,Pharmacy_00123,2026-06-01,0.0,-1.83,Overperforming,-5.0
Branch_A,C00124,Pharmacy_00124,2026-04-01,0.0,0.0,No Activity,0.0
Branch_A,C00124,Pharmacy_00124,2026-05-01,0.0,0.0,No Activity,0.0
Branch_A,C00124,Pharmacy_00124,2026-06-01,0.0,0.0,No Activity,0.0
Branch_A,C00125,Pharmacy_00125,2026-04-01,0.0,0.73,Underperforming,2.0
Branch_A,C00125,Pharmacy_00125,2026-05-01,0.0,0.73,Underperforming,2.0
Branch_A,C00125,Pharmacy_00125,2026-06-01,0.0,0.73,Underperforming,2.0
Branch_A,C00126,Pharmacy_00126,2026-04-01,76.42,77.0,Underperforming,55.0
Branch_A,C00126,Pharmacy_00126,2026-05-01,80.03,77.0,Overperforming,55.0
Branch_A,C00126,Pharmacy_00126,2026-06-01,83.65,77.0,Overperforming,55.0
Branch_A,C00127,Pharmacy_00127,2026-04-01,27.25,27.87,Underperforming,30.0
Branch_A,C00127,Pharmacy_00127,2026-05-01,28.23,27.87,Overperforming,30.0
Branch_A,C00127,Pharmacy_00127,2026-06-01,29.22,27.87,Overperforming,30.0
Branch_A,C00128,Pharmacy_00128,2026-04-01,4.53,10.63,Underperforming,0.0
Branch_A,C00128,Pharmacy_00128,2026-05-01,2.28,10.63,Underperforming,0.0
Branch_A,C00128,Pharmacy_00128,2026-06-01,0.03,10.63,Underperforming,0.0
Branch_A,C00129,Pharmacy_00129,2026-04-01,0.22,0.0,Overperforming,0.0
Branch_A,C00129,Pharmacy_00129,2026-05-01,0.22,0.0,Overperforming,0.0
Branch_A,C00129,Pharmacy_00129,2026-06-01,0.22,0.0,Overperforming,0.0
Branch_A,C00130,Pharmacy_00130,2026-04-01,9.31,8.8,Overperforming,8.0
Branch_A,C00130,Pharmacy_00130,2026-05-01,9.26,8.8,Overperforming,8.0
Branch_A,C00130,Pharmacy_00130,2026-06-01,9.21,8.8,Overperforming,8.0
Branch_A,C00131,Pharmacy_00131,2026-04-01,0.11,0.37,Underperforming,0.0
Branch_A,C00131,Pharmacy_00131,2026-05-01,0.0,0.37,Underperforming,0.0
Branch_A,C00131,Pharmacy_00131,2026-06-01,0.0,0.37,Underperforming,0.0
Branch_A,C00132,Pharmacy_00132,2026-04-01,0.0,11.0,Underperforming,0.0
Branch_A,C00132,Pharmacy_00132,2026-05-01,0.0,11.0,Underperforming,0.0
Branch_A,C00132,Pharmacy_00132,2026-06-01,0.0,11.0,Underperforming,0.0
Branch_A,C00133,Pharmacy_00133,2026-04-01,23.47,21.63,Overperforming,32.0
Branch_A,C00133,Pharmacy_00133,2026-05-01,25.99,21.63,Overperforming,32.0
Branch_A,C00133,Pharmacy_00133,2026-06-01,28.51,21.63,Overperforming,32.0
Branch_A,C00134,Pharmacy_00134,2026-04-01,29.28,26.03,Overperforming,23.0
Branch_A,C00134,Pharmacy_00134,2026-05-01,30.38,26.03,Overperforming,23.0
Branch_A,C00134,Pharmacy_00134,2026-06-01,31.48,26.03,Overperforming,23.0
Branch_A,C00135,Pharmacy_00135,2026-04-01,5.78,4.4,Overperforming,0.0
Branch_A,C00135,Pharmacy_00135,2026-05-01,2.71,4.4,Underperforming,0.0
Branch_A,C00135,Pharmacy_00135,2026-06-01,0.0,4.4,Underperforming,0.0
Branch_A,C00136,Pharmacy_00136,2026-04-01,1.31,0.0,Overperforming,0.0
Branch_A,C00136,Pharmacy_00136,2026-05-01,1.26,0.0,Overperforming,0.0
Branch_A,C00136,Pharmacy_00136,2026-06-01,1.21,0.0,Overperforming,0.0
Branch_A,C00137,Pharmacy_00137,2026-04-01,116.72,113.3,Overperforming,214.0
Branch_A,C00137,Pharmacy_00137,2026-05-01,119.42,113.3,Overperforming,214.0
Branch_A,C00137,Pharmacy_00137,2026-06-01,122.12,113.3,Overperforming,214.0
Branch_A,C00138,Pharmacy_00138,2026-04-01,0.64,1.1,Underperforming,1.0
Branch_A,C00138,Pharmacy_00138,2026-05-01,0.66,1.1,Underperforming,1.0
Branch_A,C00138,Pharmacy_00138,2026-06-01,0.67,1.1,Underperforming,1.0
Branch_A,C00139,Pharmacy_00139,2026-04-01,1.5,1.1,Overperforming,2.0
Branch_A,C00139,Pharmacy_00139,2026-05-01,1.4,1.1,Overperforming,2.0
Branch_A,C00139,Pharmacy_00139,2026-06-01,1.3,1.1,Overperforming,2.0
Branch_A,C00140,Pharmacy_00140,2026-04-01,0.0,0.0,No Activity,0.0
Branch_A,C00140,Pharmacy_00140,2026-05-01,0.0,0.0,No Activity,0.0
Branch_A,C00140,Pharmacy_00140,2026-06-01,0.0,0.0,No Activity,0.0
Branch_A,C00141,Pharmacy_00141,2026-04-01,6.08,8.07,Underperforming,12.0
Branch_A,C00141,Pharmacy_00141,2026-05-01,5.1,8.07,Underperforming,12.0
Branch_A,C00141,Pharmacy_00141,2026-06-01,4.12,8.07,Underperforming,12.0
Branch_A,C00142,Pharmacy_00142,2026-04-01,0.0,0.0,No Activity,0.0
Branch_A,C00142,Pharmacy_00142,2026-05-01,0.0,0.0,No Activity,0.0
Branch_A,C00142,Pharmacy_00142,2026-06-01,0.0,0.0,No Activity,0.0
Branch_A,C00143,Pharmacy_00143,2026-04-01,5.97,5.87,Overperforming,0.0
Branch_A,C00143,Pharmacy_00143,2026-05-01,5.19,5.87,Underperforming,0.0
Branch_A,C00143,Pharmacy_00143,2026-06-01,4.41,5.87,Underperforming,0.0
Branch_A,C00144,Pharmacy_00144,2026-04-01,6.08,5.87,Overperforming,10.0
Branch_A,C00144,Pharmacy_00144,2026-05-01,5.97,5.87,Overperforming,10.0
Branch_A,C00144,Pharmacy_00144,2026-06-01,5.85,5.87,Underperforming,10.0
Branch_A,C00145,Pharmacy_00145,2026-04-01,15.56,18.33,Underperforming,0.0
Branch_A,C00145,Pharmacy_00145,2026-05-01,17.56,18.33,Underperforming,0.0
Branch_A,C00145,Pharmacy_00145,2026-06-01,19.56,18.33,Overperforming,0.0
Branch_A,C00146,Pharmacy_00146,2026-04-01,35.31,38.87,Underperforming,40.0
Branch_A,C00146,Pharmacy_00146,2026-05-01,35.39,38.87,Underperforming,40.0
Branch_A,C00146,Pharmacy_00146,2026-06-01,35.47,38.87,Underperforming,40.0
Branch_A,C00147,Pharmacy_00147,2026-04-01,1.53,0.73,Overperforming,2.0
Branch_A,C00147,Pharmacy_00147,2026-05-01,1.48,0.73,Overperforming,2.0
Branch_A,C00147,Pharmacy_00147,2026-06-01,1.43,0.73,Overperforming,2.0
Branch_A,C00148,Pharmacy_00148,2026-04-01,0.5,0.0,Overperforming,0.0
Branch_A,C00148,Pharmacy_00148,2026-05-01,0.13,0.0,Overperforming,0.0
Branch_A,C00148,Pharmacy_00148,2026-06-01,0.0,0.0,No Activity,0.0
Branch_A,C00149,Pharmacy_00149,2026-04-01,0.14,0.37,Underperforming,0.0
Branch_A,C00149,Pharmacy_00149,2026-05-01,0.12,0.37,Underperforming,0.0
Branch_A,C00149,Pharmacy_00149,2026-06-01,0.11,0.37,Underperforming,0.0
Branch_A,C00150,Pharmacy_00150,2026-04-01,135.08,118.07,Overperforming,112.0
Branch_A,C00150,Pharmacy_00150,2026-05-01,144.9,118.07,Overperforming,112.0
Branch_A,C00150,Pharmacy_00150,2026-06-01,154.72,118.07,Overperforming,112.0
Branch_A,C00151,Pharmacy_00151,2026-04-01,84.81,66.73,Overperforming,52.0
Branch_A,C00151,Pharmacy_00151,2026-05-01,90.06,66.73,Overperforming,52.0
Branch_A,C00151,Pharmacy_00151,2026-06-01,95.31,66.73,Overperforming,52.0
Branch_A,C00152,Pharmacy_00152,2026-04-01,12.17,8.8,Overperforming,10.0
Branch_A,C00152,Pharmacy_00152,2026-05-01,13.67,8.8,Overperforming,10.0
Branch_A,C00152,Pharmacy_00152,2026-06-01,15.17,8.8,Overperforming,10.0
Branch_A,C00153,Pharmacy_00153,2026-04-01,30.14,29.7,Overperforming,17.0
Branch_A,C00153,Pharmacy_00153,2026-05-01,29.12,29.7,Underperforming,17.0
Branch_A,C00153,Pharmacy_00153,2026-06-01,28.11,29.7,Underperforming,17.0
Branch_A,C00154,Pharmacy_00154,2026-04-01,8.97,7.33,Overperforming,12.0
Branch_A,C00154,Pharmacy_00154,2026-05-01,10.19,7.33,Overperforming,12.0
Branch_A,C00154,Pharmacy_00154,2026-06-01,11.41,7.33,Overperforming,12.0
Branch_A,C00155,Pharmacy_00155,2026-04-01,0.0,0.0,No Activity,0.0
Branch_A,C00155,Pharmacy_00155,2026-05-01,0.0,0.0,No Activity,0.0
Branch_A,C00155,Pharmacy_00155,2026-06-01,0.0,0.0,No Activity,0.0
Branch_A,C00156,Pharmacy_00156,2026-04-01,161.83,167.57,Underperforming,210.0
Branch_A,C00156,Pharmacy_00156,2026-05-01,163.73,167.57,Underperforming,210.0
Branch_A,C00156,Pharmacy_00156,2026-06-01,165.63,167.57,Underperforming,210.0
Branch_A,C00157,Pharmacy_00157,2026-04-01,28.56,34.47,Underperforming,29.0
Branch_A,C00157,Pharmacy_00157,2026-05-01,27.29,34.47,Underperforming,29.0
Branch_A,C00157,Pharmacy_00157,2026-06-01,26.02,34.47,Underperforming,29.0
Branch_A,C00158,Pharmacy_00158,2026-04-01,9.33,7.7,Overperforming,8.0
Branch_A,C00158,Pharmacy_00158,2026-05-01,10.47,7.7,Overperforming,8.0
Branch_A,C00158,Pharmacy_00158,2026-06-01,11.6,7.7,Overperforming,8.0
Branch_A,C00159,Pharmacy_00159,2026-04-01,70.72,101.57,Underperforming,90.0
Branch_A,C00159,Pharmacy_00159,2026-05-01,62.69,101.57,Underperforming,90.0
Branch_A,C00159,Pharmacy_00159,2026-06-01,54.66,101.57,Underperforming,90.0
Branch_A,C00160,Pharmacy_00160,2026-04-01,0.0,0.0,No Activity,0.0
Branch_A,C00160,Pharmacy_00160,2026-05-01,0.0,0.0,No Activity,0.0
Branch_A,C00160,Pharmacy_00160,2026-06-01,0.0,0.0,No Activity,0.0
Branch_A,C00161,Pharmacy_00161,2026-04-01,0.0,0.0,No Activity,0.0
Branch_A,C00161,Pharmacy_00161,2026-05-01,0.0,0.0,No Activity,0.0
Branch_A,C00161,Pharmacy_00161,2026-06-01,0.0,0.0,No Activity,0.0
Branch_A,C00162,Pharmacy_00162,2026-04-01,5.64,3.3,Overperforming,2.0
Branch_A,C00162,Pharmacy_00162,2026-05-01,5.92,3.3,Overperforming,2.0
Branch_A,C00162,Pharmacy_00162,2026-06-01,6.21,3.3,Overperforming,2.0
Branch_A,C00163,Pharmacy_00163,2026-04-01,47.44,70.03,Underperforming,52.0
Branch_A,C00163,Pharmacy_00163,2026-05-01,38.38,70.03,Underperforming,52.0
Branch_A,C00163,Pharmacy_00163,2026-06-01,29.31,70.03,Underperforming,52.0
Branch_A,C00164,Pharmacy_00164,2026-04-01,0.78,1.1,Underperforming,0.0
Branch_A,C00164,Pharmacy_00164,2026-05-01,0.78,1.1,Underperforming,0.0
Branch_A,C00164,Pharmacy_00164,2026-06-01,0.78,1.1,Underperforming,0.0
Branch_A,C00165,Pharmacy_00165,2026-04-01,3.0,3.3,Underperforming,0.0
Branch_A,C00165,Pharmacy_00165,2026-05-01,3.27,3.3,Underperforming,0.0
Branch_A,C00165,Pharmacy_00165,2026-06-01,3.53,3.3,Overperforming,0.0
Branch_A,C00166,Pharmacy_00166,2026-04-01,0.0,0.0,No Activity,0.0
Branch_A,C00166,Pharmacy_00166,2026-05-01,0.0,0.0,No Activity,0.0
Branch_A,C00166,Pharmacy_00166,2026-06-01,0.0,0.0,No Activity,0.0
Branch_A,C00167,Pharmacy_00167,2026-04-01,6.89,6.97,Underperforming,4.0
Branch_A,C00167,Pharmacy_00167,2026-05-01,6.76,6.97,Underperforming,4.0
Branch_A,C00167,Pharmacy_00167,2026-06-01,6.62,6.97,Underperforming,4.0
Branch_A,C00168,Pharmacy_00168,2026-04-01,369.47,358.97,Overperforming,336.0
Branch_A,C00168,Pharmacy_00168,2026-05-01,404.06,358.97,Overperforming,336.0
Branch_A,C00168,Pharmacy_00168,2026-06-01,438.64,358.97,Overperforming,336.0
Branch_A,C00169,Pharmacy_00169,2026-04-01,18.61,22.37,Underperforming,27.0
Branch_A,C00169,Pharmacy_00169,2026-05-01,18.64,22.37,Underperforming,27.0
Branch_A,C00169,Pharmacy_00169,2026-06-01,18.68,22.37,Underperforming,27.0
Branch_A,C00170,Pharmacy_00170,2026-04-01,280.58,350.17,Underperforming,339.0
Branch_A,C00170,Pharmacy_00170,2026-05-01,276.77,350.17,Underperforming,339.0
Branch_A,C00170,Pharmacy_00170,2026-06-01,272.95,350.17,Underperforming,339.0
Branch_A,C00171,Pharmacy_00171,2026-04-01,10.67,15.03,Underperforming,11.0
Branch_A,C00171,Pharmacy_00171,2026-05-01,10.27,15.03,Underperforming,11.0
Branch_A,C00171,Pharmacy_00171,2026-06-01,9.87,15.03,Underperforming,11.0
Branch_A,C00172,Pharmacy_00172,2026-04-01,69.78,103.77,Underperforming,99.0
Branch_A,C00172,Pharmacy_00172,2026-05-01,63.11,103.77,Underperforming,99.0
Branch_A,C00172,Pharmacy_00172,2026-06-01,56.44,103.77,Underperforming,99.0
Branch_A,C00173,Pharmacy_00173,2026-04-01,16.0,14.3,Overperforming,10.0
Branch_A,C00173,Pharmacy_00173,2026-05-01,16.4,14.3,Overperforming,10.0
Branch_A,C00173,Pharmacy_00173,2026-06-01,16.8,14.3,Overperforming,10.0
Branch_A,C00174,Pharmacy_00174,2026-04-01,109.28,84.7,Overperforming,63.0
Branch_A,C00174,Pharmacy_00174,2026-05-01,117.64,84.7,Overperforming,63.0
Branch_A,C00174,Pharmacy_00174,2026-06-01,126.01,84.7,Overperforming,63.0
Branch_A,C00175,Pharmacy_00175,2026-04-01,19.81,19.43,Overperforming,15.0
Branch_A,C00175,Pharmacy_00175,2026-05-01,21.06,19.43,Overperforming,15.0
Branch_A,C00175,Pharmacy_00175,2026-06-01,22.31,19.43,Overperforming,15.0
Branch_A,C00176,Pharmacy_00176,2026-04-01,42.17,37.77,Overperforming,48.0
Branch_A,C00176,Pharmacy_00176,2026-05-01,45.93,37.77,Overperforming,48.0
Branch_A,C00176,Pharmacy_00176,2026-06-01,49.7,37.77,Overperforming,48.0
Branch_A,C00177,Pharmacy_00177,2026-04-01,28.81,28.6,Overperforming,23.0
Branch_A,C00177,Pharmacy_00177,2026-05-01,30.66,28.6,Overperforming,23.0
Branch_A,C00177,Pharmacy_00177,2026-06-01,32.51,28.6,Overperforming,23.0
Branch_A,C00178,Pharmacy_00178,2026-04-01,0.0,0.0,No Activity,0.0
Branch_A,C00178,Pharmacy_00178,2026-05-01,0.0,0.0,No Activity,0.0
Branch_A,C00178,Pharmacy_00178,2026-06-01,0.0,0.0,No Activity,0.0
Branch_A,C00179,Pharmacy_00179,2026-04-01,5.94,19.43,Underperforming,28.0
Branch_A,C00179,Pharmacy_00179,2026-05-01,0.0,19.43,Underperforming,28.0
Branch_A,C00179,Pharmacy_00179,2026-06-01,0.0,19.43,Underperforming,28.0
Branch_A,C00180,Pharmacy_00180,2026-04-01,78.33,97.17,Underperforming,90.0
Branch_A,C00180,Pharmacy_00180,2026-05-01,84.27,97.17,Underperforming,90.0
Branch_A,C00180,Pharmacy_00180,2026-06-01,90.2,97.17,Underperforming,90.0
Branch_A,C00181,Pharmacy_00181,2026-04-01,3.75,4.4,Underperforming,0.0
Branch_A,C00181,Pharmacy_00181,2026-05-01,4.03,4.4,Underperforming,0.0
Branch_A,C00181,Pharmacy_00181,2026-06-01,4.32,4.4,Underperforming,0.0
Branch_A,C00182,Pharmacy_00182,2026-04-01,9.22,9.9,Underperforming,11.0
Branch_A,C00182,Pharmacy_00182,2026-05-01,9.16,9.9,Underperforming,11.0
Branch_A,C00182,Pharmacy_00182,2026-06-01,9.09,9.9,Underperforming,11.0
Branch_A,C00183,Pharmacy_00183,2026-04-01,5.78,7.7,Underperforming,4.0
Branch_A,C00183,Pharmacy_00183,2026-05-01,5.24,7.7,Underperforming,4.0
Branch_A,C00183,Pharmacy_00183,2026-06-01,4.71,7.7,Underperforming,4.0
Branch_A,C00184,Pharmacy_00184,2026-04-01,88.25,144.1,Underperforming,86.0
Branch_A,C00184,Pharmacy_00184,2026-05-01,75.9,144.1,Underperforming,86.0
Branch_A,C00184,Pharmacy_00184,2026-06-01,63.55,144.1,Underperforming,86.0
Branch_A,C00185,Pharmacy_00185,2026-04-01,0.0,21.63,Underperforming,17.0
Branch_A,C00185,Pharmacy_00185,2026-05-01,0.0,21.63,Underperforming,17.0
Branch_A,C00185,Pharmacy_00185,2026-06-01,0.0,21.63,Underperforming,17.0
Branch_A,C00186,Pharmacy_00186,2026-04-01,63.42,63.07,Overperforming,53.0
Branch_A,C00186,Pharmacy_00186,2026-05-01,67.83,63.07,Overperforming,53.0
Branch_A,C00186,Pharmacy_00186,2026-06-01,72.25,63.07,Overperforming,53.0
Branch_A,C00187,Pharmacy_00187,2026-04-01,46.22,45.1,Overperforming,47.0
Branch_A,C00187,Pharmacy_00187,2026-05-01,47.29,45.1,Overperforming,47.0
Branch_A,C00187,Pharmacy_00187,2026-06-01,48.36,45.1,Overperforming,47.0
Branch_A,C00188,Pharmacy_00188,2026-04-01,1.89,1.1,Overperforming,3.0
Branch_A,C00188,Pharmacy_00188,2026-05-01,1.76,1.1,Overperforming,3.0
Branch_A,C00188,Pharmacy_00188,2026-06-01,1.62,1.1,Overperforming,3.0
Branch_A,C00189,Pharmacy_00189,2026-04-01,115.89,116.97,Underperforming,146.0
Branch_A,C00189,Pharmacy_00189,2026-05-01,122.76,116.97,Overperforming,146.0
Branch_A,C00189,Pharmacy_00189,2026-06-01,129.62,116.97,Overperforming,146.0
Branch_A,C00190,Pharmacy_00190,2026-04-01,117.03,108.53,Overperforming,81.0
Branch_A,C00190,Pharmacy_00190,2026-05-01,124.54,108.53,Overperforming,81.0
Branch_A,C00190,Pharmacy_00190,2026-06-01,132.06,108.53,Overperforming,81.0
Branch_A,C00191,Pharmacy_00191,2026-04-01,22.44,21.27,Overperforming,25.0
Branch_A,C00191,Pharmacy_00191,2026-05-01,23.31,21.27,Overperforming,25.0
Branch_A,C00191,Pharmacy_00191,2026-06-01,24.18,21.27,Overperforming,25.0
Branch_A,C00192,Pharmacy_00192,2026-04-01,118.11,125.4,Underperforming,119.0
Branch_A,C00192,Pharmacy_00192,2026-05-01,120.78,125.4,Underperforming,119.0
Branch_A,C00192,Pharmacy_00192,2026-06-01,123.44,125.4,Underperforming,119.0
Branch_A,C00193,Pharmacy_00193,2026-04-01,30.28,27.87,Overperforming,31.0
Branch_A,C00193,Pharmacy_00193,2026-05-01,31.91,27.87,Overperforming,31.0
Branch_A,C00193,Pharmacy_00193,2026-06-01,33.54,27.87,Overperforming,31.0
Branch_A,C00194,Pharmacy_00194,2026-04-01,0.0,0.0,No Activity,0.0
Branch_A,C00194,Pharmacy_00194,2026-05-01,0.0,0.0,No Activity,0.0
Branch_A,C00194,Pharmacy_00194,2026-06-01,0.0,0.0,No Activity,0.0
Branch_A,C00195,Pharmacy_00195,2026-04-01,8.0,8.43,Underperforming,0.0
Branch_A,C00195,Pharmacy_00195,2026-05-01,5.33,8.43,Underperforming,0.0
Branch_A,C00195,Pharmacy_00195,2026-06-01,2.67,8.43,Underperforming,0.0
Branch_A,C00196,Pharmacy_00196,2026-04-01,2.78,3.67,Underperforming,0.0
Branch_A,C00196,Pharmacy_00196,2026-05-01,3.11,3.67,Underperforming,0.0
Branch_A,C00196,Pharmacy_00196,2026-06-01,3.44,3.67,Underperforming,0.0
Branch_A,C00197,Pharmacy_00197,2026-04-01,70.17,58.3,Overperforming,49.0
Branch_A,C00197,Pharmacy_00197,2026-05-01,77.73,58.3,Overperforming,49.0
Branch_A,C00197,Pharmacy_00197,2026-06-01,85.3,58.3,Overperforming,49.0
Branch_A,C00198,Pharmacy_00198,2026-04-01,0.0,0.73,Underperforming,0.0
Branch_A,C00198,Pharmacy_00198,2026-05-01,0.0,0.73,Underperforming,0.0
Branch_A,C00198,Pharmacy_00198,2026-06-01,0.0,0.73,Underperforming,0.0
Branch_A,C00199,Pharmacy_00199,2026-04-01,508.42,550.0,Underperforming,464.0
Branch_A,C00199,Pharmacy_00199,2026-05-01,532.3,550.0,Underperforming,464.0
Branch_A,C00199,Pharmacy_00199,2026-06-01,556.18,550.0,Overperforming,464.0
Branch_A,C00200,Pharmacy_00200,2026-04-01,49.44,59.4,Underperforming,53.0
Branch_A,C00200,Pharmacy_00200,2026-05-01,46.04,59.4,Underperforming,53.0
Branch_A,C00200,Pharmacy_00200,2026-06-01,42.64,59.4,Underperforming,53.0
Branch_A,C00201,Pharmacy_00201,2026-04-01,26.39,23.47,Overperforming,22.0
Branch_A,C00201,Pharmacy_00201,2026-05-01,28.29,23.47,Overperforming,22.0
Branch_A,C00201,Pharmacy_00201,2026-06-01,30.19,23.47,Overperforming,22.0
Branch_A,C00202,Pharmacy_00202,2026-04-01,43.14,40.33,Overperforming,33.0
Branch_A,C00202,Pharmacy_00202,2026-05-01,44.32,40.33,Overperforming,33.0
Branch_A,C00202,Pharmacy_00202,2026-06-01,45.51,40.33,Overperforming,33.0
Branch_A,C00203,Pharmacy_00203,2026-04-01,2.97,4.03,Underperforming,0.0
Branch_A,C00203,Pharmacy_00203,2026-05-01,2.86,4.03,Underperforming,0.0
Branch_A,C00203,Pharmacy_00203,2026-06-01,2.74,4.03,Underperforming,0.0
Branch_A,C00204,Pharmacy_00204,2026-04-01,65.28,65.63,Underperforming,49.0
Branch_A,C00204,Pharmacy_00204,2026-05-01,65.71,65.63,Overperforming,49.0
Branch_A,C00204,Pharmacy_00204,2026-06-01,66.14,65.63,Overperforming,49.0
Branch_A,C00205,Pharmacy_00205,2026-04-01,12.03,14.3,Underperforming,8.0
Branch_A,C00205,Pharmacy_00205,2026-05-01,12.81,14.3,Underperforming,8.0
Branch_A,C00205,Pharmacy_00205,2026-06-01,13.59,14.3,Underperforming,8.0
Branch_A,C00206,Pharmacy_00206,2026-04-01,23.64,43.63,Underperforming,47.0
Branch_A,C00206,Pharmacy_00206,2026-05-01,21.72,43.63,Underperforming,47.0
Branch_A,C00206,Pharmacy_00206,2026-06-01,19.81,43.63,Underperforming,47.0
